URL,案件名,単価,契約形態,最寄り駅,業界/職種・ポジション,職務内容,求めるスキル,扱う技術,精算,現場の環境,おすすめポイント,担当者コメント
https://freelance.levtech.jp/project/detail/42570/,PC関連ヘルプデスクの求人・案件,"〜550,000円",業務委託（フリーランス）,六本木一丁目（東京都）,業界/職種は取得できませんでした,"
職務内容
・コールセンター業務をチームで行っております。
・ユーザーからの問い合わせに対応をし、
　対応が難しい問い合わせについては
　スーパーバイザーに指示を仰ぎながら進めていただきます。
・ご経験によっては、管理業務もお任せいたします。
","
求めるスキル

・Office製品に関するヘルプデスクのご経験

【歓迎スキル】
・PCの設定や機能についての知見
・Windowsクライアントの設定、Office操作説明、トラブルシューティングのご経験
・PC関連の問い合わせ対応
・IT/クラウド/OSの基礎用語の知見

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,精算・お支払いは取得できませんでした,"
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

長期プロジェクト
取引実績あり

","レバテック実績ありの企業です。

ヘルプデスク/コールセンター業務を一括で担当しており、
チームで作業をすることができます。

特にコールセンター業務が得意な方におすすめの案件です。"
https://freelance.levtech.jp/project/detail/40876/,【派遣】【ゲームアプリ】PRアシスタントの求人・案件,"〜1,820円",派遣,都庁前（東京都）,ソーシャルゲーム,"
職務内容
開発中の新規ゲームタイトル及び、既存タイトル認知拡大・収益最大化に向けた
各種プロモーションの企画立案・遂行および業務補佐を行って頂きます。
具体的には下記作業内容を想定しています。
・ネイティブアプリのプロモーション企画・運営
・社内外関係部門との折衝・調整
・その他上記に付随する作業
","
求めるスキル

・プロモーション領域に対する強い興味
・基礎的なPCスキル（Microsoft Word、Excel、PowerPoint）

【歓迎スキル】
・1年以上のプロモーションのご経験（業界は問いません）
・社内外との折衝経験
・エンタメ業界のご経験
・流行やトレンドに敏感な方

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,精算・お支払いは取得できませんでした,"
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

ゲーム好き歓迎
取引実績あり

","ユーザ数400万人を超えるソーシャルゲームを開発している企業です。

自社で開発しているゲームは、ランキング100以内に複数本ランクインしています。 

スタッフ間の仲も良く、風通しの良い現場なので、 
雇用形態関わらずゲーム制作に携わることができます。 

VRや最新技術も積極的に取り入れています。"
https://freelance.levtech.jp/project/detail/44190/,【派遣】【ファンタジー系ソーシャルゲーム】英語/インドネシア語 ローカライズの求人・案件,"〜2,100円",派遣,都庁前（東京都）,ソーシャルゲーム,"
職務内容
海外展開を進めている自社運用ファンタジー系ソーシャルゲームの日本語版を多言語化するプロジェクトに参画頂きます。

具体的には下記作業をおまかせします。
・英語からインドネシア語への翻訳
・外部翻訳会社に翻訳されたテキストの監修（プルーフリード）
・実装されたテキストのチェック・修正（言語チェック）など
","
求めるスキル

・ネイティブレベルのインドネシア語力
・ビジネスレベル以上の英語力
・日常会話以上の日本語力
・翻訳実務経験
・海外拠点とのコミュニケーション能力

【歓迎スキル】
・その他の語学力（スペイン語・フランス語・ドイツ語など）
・ゲーム業界もしくはWEB/出版業界でのローカライズ経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,精算・お支払いは取得できませんでした,"
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

30代活躍中

","ユーザ数400万人を超えるソーシャルゲームを運用していて、
新規タイトルも複数開発中の勢いのある企業です。

新しい技術も積極的に取り入れて制作をされているので、
ゲーム業界で実績を積みたい方、 
スキルアップをしたい方におすすめの案件です。

また風通しが良い現場なので、
職種を越えて企画面から携わることが出来ます。"
https://freelance.levtech.jp/project/detail/35008/,【Java】クーポンプラットフォーム機能開発の求人・案件,"〜3,500円",派遣,二子玉川（東京都）,アプリケーションエンジニア,"
職務内容
・クーポンプラットフォーム機能の開発業務を行っていただきます。
　Java、PHPをメインとしたコーディングが主な業務となります。
","
求めるスキル

・サービスのアーキテクチャについての知識
・3年以上のJavaを使った開発経験
・コードレビュアーとしての経験
・大規模ウェブサービスの経験
・製品、アーキテクチャについての見識
・アジャイル開発経験
・1つ以上の専門知識(Java,、PHP、SQL)
・Unix、Linuxオペレーション経験

【歓迎スキル】
・J2EEの経験
・アプリケーションサーバの構築、設定、チューニング経験(Apache, Tomcat)
・API設計の経験(REST, etc)
・フレームワークを使った開発経験(Spring、Struts、Symfony)

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

Java
PHP



フレームワーク

Spring
Struts
Symfony



OS

Linux
Unix



その他ツール

Apache
,  Tomcat



",精算・お支払いは取得できませんでした,"
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

長期プロジェクト

","社内の英語化が進んでおり、若干英語を使う機会もございます。 
日々の業務に関しては、日本語で行われております。 

レバテック正社員含め実績多数です。 
基本的には長期で参画できる方を求めております。 

食堂が自由に使用でき、3食無料です。 
オフィスも綺麗でお薦めの環境です。"
https://freelance.levtech.jp/project/detail/43507/,【Node.js/React.js/AWS】エンタメコンテンツ開発の求人・案件,"〜800,000円",業務委託（フリーランス）,東銀座（東京都）,業界/職種は取得できませんでした,"
職務内容
・数千万種類のエンタメコンテンツで、
　追加開発やパフォーマンスチューニング等にフルスタックで携わっていただきます。
・直近では、CMSをGQL化して外部提供するところを担当いただきます。
・ご経験がある方は、Appolo、Docker、Kubernetes等、
　プロダクトの運用自動化や開発効率化を併せて依頼されることもございます。
※担当範囲は、スキルや経験および進捗状況により変動いたします。
","
求めるスキル

・Webシステム開発の実務経験
・設計の実務経験
・AWSもしくはGCPの実務経験
・パフォーマンスチューニングの実務経験
【下記から1点必須】
・Node.jsの実務経験
・React.jsの実務経験
・Appoloの実務経験
・Dockerの実務経験
・Kubernetesの実務経験
・GQLの実務経験
・フルスタックの実務経験
・CI/CD環境構築や自動化の実務経験
・新規開発やリニューアルの実務経験
・プロダクト全体設計の実務経験
・RDB運用の実務経験

【歓迎スキル】
・DevOpsの実務経験
・GraphQLの実務経験
・Travis CI、Terraform、New Relic、MongoDB、Access Token、
　API Gateway、CQRS、Saga、Messagingの実務経験
・マイクロサービスやクリーンアーキテクチャの実務経験
・アーキテクトや技術選定の実務経験
・GitHubを用いたチーム開発の実務経験
・レビューの実務経験
・リーダーやリードエンジニアの実務経験
・OSSなどへのコントリビュートやオーナーシップの経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,"
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


",おすすめポイントは取得できませんでした,"日本でも有数のコンテンツ配信企業での案件です。 
サービス中の人気アプリの開発に携わっていただきます。
レバテックの実績多数です。"
https://freelance.levtech.jp/project/detail/28485/,【React.js/Node.js】Fintechサービス開発の求人・案件,"〜900,000円",業務委託（フリーランス）,表参道（東京都）,SE (システムエンジニア),"
職務内容
・某金融系大手の新規事業子会社にて、WEBサービスの企画・開発をご担当いただきます。
・React.jsとNode.jsを用いて開発いただきます。
・案件は複数ございますので、他案件をご担当いただく場合もございます。
","
求めるスキル

・エンジニアとしての実務経験5年以上 
・Node.jsもしくはReact.jsを用いた開発経験
・バックエンドの開発経験

【歓迎スキル】
・Firebaseを用いた開発経験
・Seleniumを用いた開発経験
・金融系サービスの開発経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

JavaScript



フレームワーク

Node.js
React



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


",おすすめポイントは取得できませんでした,"Fintech系の事業を中心とした企業でございます。

新しい信用経済の構築を目指しており、
ブロックチェーンなどの新しい技術の導入にも積極的で、
今後の成長が期待されます。

本案件では、コアメンバーとして活躍していただける方を求めております。"
https://freelance.levtech.jp/project/detail/42556/,【Unity】ネイティブゲームクライアントサイド開発の求人・案件,"〜750,000円",業務委託（フリーランス）,渋谷（東京都）,ソーシャルゲーム・SE (システムエンジニア),"
職務内容
・大手ソーシャルゲーム会社でにてiPhone、Andorid向けの
　ネイティブゲームの設計から開発、テスト、運用をご担当いただきます。

・またスキルやご経験に応じて下記をご担当いただく場合がございます。
　－開発環境の構築（サーバ・DB構築、モックアップ作成、プログラミング、単体テスト、バージョン管理）
　－システムサイドから見た企画の実現性、開発工数、企画への改善案提案
　－運用時の負荷軽減などによるプログラムの高速化
　－ネイティブゲーム開発技術のスキルアップ、ノウハウ共有
","
求めるスキル

・iPhone/Android向けネイティブゲームの開発経験3年以上
・Unityを用いた開発経験1年以上

【歓迎スキル】
・大規模プロジェクトのメインエンジニア経験
・ネイティブアプリ用SDKを配布するサービス使用経験
・CVS、SVN、Git等の「バージョン管理システム」使用経験
・ネットワークプログラミングの開発経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

PHP



DB

MySQL



OS

Linux



その他ツール

Apache



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

無



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

20代活躍中
30代活躍中
ゲーム好き歓迎
長期プロジェクト

","総ユーザー数5000万人を超える大手ソーシャルゲーム会社での業務となります。 

世の中に面白いゲームを提供するために、 
クオリティをとことん追求する集団です。 

技術力も高いエンジニアが多くおり、 
自身のスキルアップができる環境が整っております。 

とにかくおもしろいゲームを作りたい、 
多くのユーザーを楽しませたいという思考をお持ちの方はよりマッチ致します。"
https://freelance.levtech.jp/project/detail/44029/,データセンター管理システムネットワーク構成管理の求人・案件,"〜700,000円",業務委託（フリーランス）,学芸大学（東京都）,インフラエンジニア,"
職務内容
・データセンター管理システム開発の案件で、サービス全体のネットワークの維持管理をご担当いただきます。
・具体的には、ネットワークの構成管理や、設定の追加、変更等の作業、トラブル発生時の切り分け、定期的なトラフィック分析等、ネットワーク維持に必要な作業を行っていただきます。
","
求めるスキル

・多拠点ネットワークに関する知識/業務の経験
・ファイアウォール(Fortinet Fortigate/Juniper SRX)の設計/構築/保守の経験
・Linuxサーバ構築の経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


OS

Linux



",精算・お支払いは取得できませんでした,"
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

30代活躍中
従業員1000名以上の会社
取引実績あり

","業界最大手企業における案件でございます。
大規模システムの開発に関わりつつ、新たな事業展開にも挑戦できる現場です。

グローバルに展開するサービスなので、英語のスキルを高めたい方にもおすすめの案件です。

ネットワークの維持管理を一人称でご対応できる方にマッチします。"
https://freelance.levtech.jp/project/detail/36774/,【Ruby】WEBマーケティングプラットフォーム開発の求人・案件,"〜950,000円",業務委託（フリーランス）,西新宿（東京都）,SE (システムエンジニア)・プログラマー(PG),"
職務内容
・WEBマーケティングプラットフォーム開発に携わっていただきます。
・主に下記作業をご担当いただきます。
　-基本設計から結合テスト
　-機能追加の開発
","
求めるスキル

・Rubyを用いた開発実務経験2年以上
・エンジニア歴5年以上
・・AWSを用いたシステム開発実務経験

【歓迎スキル】
・データマーケティングツールの開発経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

Java
Ruby



その他ツール

AWS



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　200時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

20代活躍中
30代活躍中
長期プロジェクト
リーダー経験を活かす
BtoC向け
取引実績あり
新技術に積極的

","日本版CLOUD TOP10に選出され、
また、AWS Summit Tokyoで最優秀賞を受賞する等、
技術力の高い現場でございます。

スキルアップを望まれる方にマッチいたします。"
https://freelance.levtech.jp/project/detail/43482/,【Windows】旅行業向けシステム環境構築の求人・案件,"〜570,000円",業務委託（フリーランス）,西新宿（東京都）,インフラエンジニア・サーバーエンジニア,"
職務内容
・旅行業システムの環境構築をご担当いただきます。
・チューニング設計や環境変更作業を実施していただきます。
","
求めるスキル

・Windowsサーバの設計経験
・Active Directoryの設計経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


OS

Windows



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


",おすすめポイントは取得できませんでした,"レバテック実績あり企業の案件です。

Windowsの設計経験がある方にマッチします。"
https://freelance.levtech.jp/project/detail/21963/,【派遣】有名企業2Dアニメーション制作の求人・案件,"〜2,380円",派遣,渋谷（東京都）,ソーシャルゲーム,"
職務内容
・ソーシャルゲーム内の2Dアニメーション制作をご担当頂きます。
・タイトルごとに使用ソフトが異なります。
・具体的な作業は下記を想定しています。
-キャラクターのパーツアニメーション
-UIアニメーション
-2Dエフェクトの作成
","
求めるスキル

・下記何かしらの2Dツールを使用した制作経験
-Flash、AfterEffects、Unity、Spine、SpriteStudio等
・2Dアニメーションの制作経験

【歓迎スキル】
・2Dアニメーターとしてソーシャルゲーム案件に携わった実務経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,精算・お支払いは取得できませんでした,"
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

20代活躍中
30代活躍中
ゲーム好き歓迎
長期プロジェクト
取引実績あり

","総ユーザー数5000万人を超える 
大手ソーシャルゲーム会社での業務となります。 

世の中に面白いゲームを提供するために、 
クオリティをとことん追求する集団です。 

技術力も高いエンジニアが多くおり、 
自身のスキルアップができる環境が整っております。 

とにかくおもしろいゲームを作りたい、 
多くのユーザーを楽しませたいという思考のお持ちの方はよりマッチ致します。"
https://freelance.levtech.jp/project/detail/44526/,【ネット配信番組制作企業】事務アシスタントの求人・案件,"〜1,680円",派遣,渋谷（東京都）,業界/職種は取得できませんでした,"
職務内容
・事務アシスタント作業をお任せいたします。
・具体的には下記作業を想定しております。
■データ整備（主にエクセル）
・売上、単価等の営業基礎データの整理
・整理したデータの編集
■パッケージ等、全体で活用する提案材料の整備（主にPPT資料）
・販路別での資料作成
・提案資料作成
■庶務作業
・販管作業、レポート作成の手伝い、印刷、お土産手配などの庶務
・経費精算処理　　　　　　　　等
","
求めるスキル

・営業事務としての経験2年以上
・Excel（ピボットテーブル、VLOOK程度）のスキル
・Power Pointを使用したスライド作成経験

【歓迎スキル】
・経理周りのアシスタント経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,精算・お支払いは取得できませんでした,"
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

新技術に積極的

","メディア、広告、コンテンツ制作機能を保有する、20世紀を代表するメガベンチャーです。

スペックの高いPCやディスプレイの貸与、 
ジュースの飲み放題等、働きやすい環境が整っています。 

データマーケティングにも秀でており、
広告の運用案件も複数走っております。

事務経験を活かしたい方にオススメの案件です。"
https://freelance.levtech.jp/project/detail/21967/,【派遣】有名企業フロントエンドゲーム開発の求人・案件,"〜2,800円",派遣,渋谷（東京都）,ソーシャルゲーム・フロントエンドエンジニア,"
職務内容
・自社ソーシャルゲームにて、フロント周りの設計/開発/テスト/運用をお任せ致します。
・HTML5 とCSS3 を使用したゲーム開発や、
モックアップ作成、バージョン管理もご担当頂きます。
","
求めるスキル

・スマートフォンに対応したWebアプリの開発経験
・HTML5とCSS3 を使用した実務経験1年以上
・JavaScriptを使用した実務経験1年以上
・尚可記載のスキルが1項目でも該当する

【歓迎スキル】
・HTML5を使用してゲーム制作を行なった実務経験
・テンプレートエンジンの知識
・オブジェクト指向を利用したJavaScriptでの開発経験
・CSSプロセッサーを利用したスタイリングの経験
・CMS、テンプレートエンジンの利用経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,精算・お支払いは取得できませんでした,"
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

20代活躍中
30代活躍中
取引実績あり

","総ユーザー数5000万人を超える 
大手ソーシャルゲーム会社での業務となります。 

世の中に面白いゲームを提供するために、 
クオリティをとことん追求する集団です。 

技術力も高いエンジニアが多くおり、 
自身のスキルアップができる環境が整っております。 

とにかくおもしろいゲームを作りたい、 
多くのユーザーを楽しませたいという思考のお持ちの方はよりマッチ致します。"
https://freelance.levtech.jp/project/detail/41571/,【Web動画/WebCM】制作プロデューサーの求人・案件,"〜550,000円",業務委託（フリーランス）,青山一丁目（東京都）,放送・出版・音楽・芸能・プロジェクトマネージャー(PM),"
職務内容
Web動画やWebCM制作のプロデューサーとして作業していただきます。
","
求めるスキル

・ビジネスレベルの英語能力
・Web動画/広告動画の制作プロデューサー経験

【歓迎スキル】
・海外クライアントとの実務経験
・下記言語のビギナーレベル能力
ー中国語
ーフランス語
ーイタリア語

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,"
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

リーダー経験を活かす
急募

","東京・LA・アムステルダム・シンガポールを拠点として、
グローバルなクリエイティブリソースをもとにTVCMからWeb映像や広告のグラフィック制作まで
ワールドワイドなコンテンツ制作をメインおこなっている企業です。

また、ハリウッドクリエイティブによるVR映像やCG制作からグラミー賞の海外アーティストのMVや映画、イベントなど、数々のプロジェクトを手掛けています。

世界をフィールドに活躍している本企業は
グローバルプロダクションカンパニーとしては国内トップクラス。
スタッフのほぼ全員が英語対応可能で、その殆どがバイリンガルでその他4カ国語対応が可能なクァドリンガルなどもおり、グローバル対応できるスタッフが多数活躍しております。
いちょう並木が見える青山のオフィスでも日本語と英語等が飛び交っており、日本に居ながらグローバルを肌で感じられる職場です。

今後グローバルで活躍したい方、世界で戦いスキルアップを目指したい方にオススメの案件です。"
https://freelance.levtech.jp/project/detail/43646/,【Java/Kotlin】OCRツール機能追加開発の求人・案件,"〜950,000円",業務委託（フリーランス）,渋谷（東京都）,SE (システムエンジニア),"
職務内容
・Java又はKotlinを用いたOCRツール機能追加開発に携わっていただきます。
・主に下記作業をご担当いただきます。
　-既存システムの機能追加及び運用設計
　-基本設計から運用
","
求めるスキル

・Java又はKotlinを用いた開発実務経験3年以上
・大規模システム開発及び保守運用に携わった経験
・下記いずれかを用いたAWS上での開発経験
　-ALB
　-EC2 
　-Lambda

【歓迎スキル】
・下記を用いた開発経験
　-RDS
　- DynamoDB
　-Vue.js
　-TypeScript

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

Java
Kotlin



DB

DynamoDB



その他ツール

AWS



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

30代活躍中
小規模チーム体制
長期プロジェクト
取引実績あり

","AI系の革新的な技術を使うがモットーの企業です。

生産性を高めるAIプラットフォームという思想に基づいたプロダクトを提供し、
社会問題の解決に貢献できるサービスに携われます。"
https://freelance.levtech.jp/project/detail/39767/,【Go/Python/Ruby】大手企業PoCの求人・案件,"〜950,000円",業務委託（フリーランス）,大手町（東京都）,業界/職種は取得できませんでした,"
職務内容
・大手企業の100%子会社でPoCに携わって頂きます。
・グループ内にある各事業会社の要件を実現していくため、
　AIやIoTの技術を使いながら、少人数でPoCを回して頂きます。
・モックやプロトタイプの開発から実運営での検証など、PDCAを回し、
　投資判断でGoが出たものは、システム開発を行う流れで進めて頂きます。
・ご経験がある方は、アーキテクチャ設計や技術選定などについて、
　併せて依頼されることがございます。
※担当範囲は、スキルや経験および進捗状況により変動いたします。
","
求めるスキル

・Webアプリもしくはスマートフォンアプリの開発を行なった実務経験
・設計の実務経験
【下記から1点必須】
・新規開発の実務経験
・モックもしくはプロトタイプなどの開発を行なった実務経験
・アジャイル開発の実務経験
・フルスタックで開発の実務経験
・インフラの実務経験

【歓迎スキル】
・PoCの実務経験
・新規開発の実務経験
・人工知能、機械学習、ディープラーニングの実務経験
・IoTの実務経験
・AWS、GCP、Azureの実務経験
・クラウドAPIの実務経験
・ビジネス課題からIT要件に落とし込んだ実務経験
・アーキテクチャ設計や技術選定の実務経験
・基盤構築の実務経験
・CTOの実務経験
・リーダーやリードエンジニアの実務経験
・OSSなどへのコントリビュートやオーナーシップの経験
・ビジネスレベルの英語

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,"
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


",おすすめポイントは取得できませんでした,"全世界の様々な産業分野における多角的な事業活動で、
企業や消費者に多様な商品やサービスを展開する大手企業の100%子会社です。

サービスのクオリティを意識し、 
より良いものを全員で生み出していこうという考えの方が多いため、 
メンバーと一緒に考えながら提案もできる能動的な方を求めています。 

少人数チームにてメンバーと協力しながら業務成果を実感できる環境で、
幅広く業務に携わり、キャリアアップしていきたい方にオススメです。"
